customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1085040,,,suburban,,False,6.0,1,194.0,False,0.0,C,False,True,35.48,262.25,29.99,13.5,0.0,0.195,-0.1098,70.36,15.0,1.0,0.6568436,-11.98350703,7.33,6,2.67,0,0,0,True
1068066,62.0,professional,,False,False,7.0,1,379.0,True,0.0,B,False,True,42.47,283.0,49.99,0.0,0.0,-1.66,-0.0296,33.71,32.0,13.0,4.660396543,11.39078664,7.33,13,0.0,0,0,1,False
1067155,,,,,False,,1,447.0,True,0.0,B,True,False,56.49,1064.5,59.99,7.5,3.26,-0.63,-0.1144,501.35,55.0,18.0,0.748454545,-19.29462302,7.67,15,0.67,0,0,0,True
1090913,,,,,False,1.0,1,314.0,True,0.0,B,True,True,55.33,268.5,69.99,0.0,0.1,2.13,-0.0068,74.88,19.67,21.33,2.113227237,-3.5156956,1.33,11,0.0,0,0,0,False
1049913,,,,,False,,3,495.0,True,129.99,E,True,False,78.49,924.25,84.99,0.0,0.0,0.995,-0.005,197.68,21.67,22.67,0.200650892,-6.181669177000001,15.33,17,0.0,0,0,0,True
1000837,46.0,professional,suburban,,True,9.0,4,486.0,True,59.99,A,False,True,156.87,1392.0,159.99,0.0,0.2,-1.8,0.0208,184.95,71.0,16.0,6.879361702000001,-1.5137132930000001,17.67,50,0.0,0,0,3,True
1078647,,,,,False,,1,322.0,True,0.0,B,True,False,35.15,388.5,44.99,0.0,0.16,0.33,0.0096,100.04,15.67,4.0,1.223171013,-5.723833733999999,8.0,11,0.0,0,0,0,False
1076216,,,,,False,,1,286.0,True,0.0,C,True,False,38.99,1064.25,44.99,0.0,0.0,-6.645,0.0,50.85,13.33,5.0,0.639344262,-8.480665326,2.33,9,0.0,0,0,0,True
1075309,,,rural,,False,,1,397.0,True,0.0,B,True,False,10.36,49.25,10.0,0.0,0.36,-0.805,-0.0072,20.88,11.67,0.0,1.173402868,-3.172685678,0.33,14,0.0,0,0,2,True
1045450,36.0,professional,,True,True,9.0,1,602.0,True,0.0,B,False,True,82.04,835.5,84.99,23.25,0.0,-3.13,-0.141,100.71,37.33,8.0,6.202681136,9.194092779,3.67,20,0.0,0,0,0,False
1041714,,,rural,,False,,2,476.0,True,9.99,C,True,False,60.69,598.5,69.99,0.0,0.45,1.73,0.0058,95.92,29.33,17.0,0.5817269310000001,3.901662708,2.33,19,0.0,0,0,0,True
1040213,48.0,,suburban,True,True,4.0,4,185.0,True,99.99,E,True,True,100.23,1257.25,66.03,70.25,4.01,-23.705,-0.88,171.98,47.67,14.33,1.313038034,-14.94955684,26.0,16,5.33,0,0,0,True
1063715,,,,,False,,2,43.0,True,129.99,B,True,False,92.46,491.5,50.23,19.5,1.43,0.15,-0.8032,98.32,38.33,14.33,1.330097087,-6.877727319,9.0,12,0.67,0,0,0,True
1011776,34.0,professional,suburban,False,False,6.0,5,186.0,True,149.99,A,False,True,76.72,1355.25,84.99,0.0,0.0,0.475,0.005,436.39,107.0,55.67,1.619764432,4.564879383,14.0,33,1.33,0,0,0,False
1010148,20.0,,,False,False,5.0,2,225.0,True,29.99,D,False,True,38.89,202.0,54.99,0.0,0.59,-0.8,0.1832,48.39,17.67,0.67,1.568361225,1.994080511,3.0,29,0.0,0,0,0,False
1038018,,,suburban,,False,,1,617.0,False,0.0,G,True,False,54.48,218.25,29.99,23.0,9.42,-0.225,0.3236,37.42,17.33,3.0,0.808181818,-1.4269048009999998,7.33,21,0.33,1,1,0,True
1076186,,,,,False,,5,175.0,True,199.99,C,True,False,116.78,2094.75,59.99,215.0,0.0,14.425,3.5058,339.94,52.0,11.67,0.501424501,0.756350205,13.67,11,0.67,0,0,0,True
1013570,,,suburban,,False,,2,332.0,True,29.99,C,True,False,52.47,841.0,59.99,0.0,0.0,9.94,0.0296,217.44,50.67,21.0,1.5600541330000002,-4.965993657,10.0,30,0.0,0,0,1,False
1041938,40.0,,suburban,False,False,6.0,2,82.0,True,149.99,B,False,True,33.53,38.5,29.99,0.75,0.0,0.11,-0.0058,8.0,5.0,0.0,5.333333333,6.345529298,2.67,21,0.0,0,0,0,True
1042802,,,,,False,,1,521.0,True,0.0,B,True,False,104.03,488.5,49.99,113.5,1.82,6.57,1.9240000000000002,46.26,13.0,0.67,3.311098165,4.918015312,4.0,17,0.0,0,0,0,True
1096798,56.0,,suburban,False,False,5.0,1,202.0,True,0.0,C,False,True,40.2,198.5,49.99,0.0,0.0,-0.65,-0.0042,57.75,9.0,3.67,1.6505240330000002,-2.367553411,2.67,7,10.0,0,0,0,False
1066798,,,,,False,,1,342.0,True,0.0,B,True,False,31.18,123.25,29.99,0.0,0.35,-0.325,0.0038,0.0,0.0,0.0,0.0,11.98765532,0.0,11,0.0,0,0,2,True
1086031,30.0,,suburban,True,False,6.0,1,250.0,True,0.0,B,False,True,62.05,788.5,44.99,69.5,0.0,0.47,0.3268,150.19,62.0,10.0,0.7958980640000001,-3.093627077,18.0,8,0.0,0,0,0,True
1037583,58.0,,rural,True,False,6.0,2,533.0,True,29.99,E,False,True,56.2,224.0,65.08,0.0,0.0,1.88,0.0758,11.39,3.33,0.33,1.689902831,-10.47422801,5.33,19,0.67,0,0,0,False
1032197,34.0,professional,suburban,False,False,4.0,1,565.0,True,0.0,C,False,True,30.27,8.25,30.0,0.0,0.0,-0.065,-0.0054,0.0,0.33,0.0,1.4925373130000001,-16.61111753,0.33,19,0.0,0,0,0,False
1024603,,,,,False,,2,218.0,True,29.99,F,True,False,172.29,841.5,114.99,156.0,11.38,-3.89,-1.091,308.29,52.33,5.67,1.3134612940000001,-9.399272339,14.33,20,1.0,0,0,0,False
1008902,54.0,professional,suburban,True,True,4.0,2,328.0,True,29.99,C,False,True,53.88,318.0,50.0,9.25,1.1,-2.6,-0.0776,34.34,11.33,2.33,1.5982060009999999,13.62577116,3.0,34,0.0,0,0,3,False
1053645,42.0,,suburban,True,True,7.0,1,360.0,True,0.0,B,False,True,52.17,251.0,59.99,0.0,0.0,-0.2,-0.004,58.08,19.33,19.0,4.895625,1.35711832,3.67,12,0.0,0,0,0,True
1004678,40.0,clerical,,True,True,4.0,7,462.0,True,29.99,A,False,True,38.71,288.75,38.71,0.0,0.0,-0.435,-0.6774,96.97,11.0,0.33,5.194805195,10.21733434,7.33,37,10.67,0,0,0,False
1024077,,,town,,False,,3,27.0,True,29.99,E,True,False,67.85,453.5,59.99,23.75,0.59,3.27,0.4504,84.57,23.67,3.67,3.344827586,8.575194022,12.0,21,3.0,0,0,0,False
1062824,28.0,clerical,suburban,True,False,6.0,3,153.0,True,99.99,E,False,True,107.94,1902.0,59.99,134.25,0.0,-2.32,-0.5872,101.93,53.33,8.67,1.012631845,-16.05873637,83.67,14,20.67,0,0,0,False
1096149,30.0,,,,False,3.0,2,55.0,True,129.99,D,True,False,69.68,564.75,32.7,90.5,0.6,-11.295,-1.4284,158.59,37.33,20.33,0.615801527,-8.028200091,12.33,8,5.33,0,0,0,False
1094750,32.0,,suburban,True,True,6.0,1,260.0,True,0.0,E,False,True,40.69,457.75,33.1,32.75,0.0,5.525,-0.1744,32.34,3.0,0.33,9.779443255,5.1348912339999995,4.0,9,2.67,0,0,0,False
1045762,,,,,False,,1,492.0,True,0.0,D,True,False,48.81,387.5,49.99,0.0,0.2,-0.33,0.0236,244.63,0.0,1.33,0.594347826,9.545471418,4.0,16,0.0,0,0,0,False
1004282,,,,,False,,1,1094.0,True,0.0,A,True,False,17.96,8.75,16.99,0.0,0.1,-0.095,0.0206,0.69,0.33,0.0,2.759398496,4.724657791,0.0,36,0.0,0,0,0,True
1048454,54.0,professional,,,True,6.0,4,155.0,True,9.99,B,False,True,54.79,481.5,39.99,37.0,0.0,-3.11,-0.29600000000000004,97.89,31.33,5.33,2.53400452,1.024599092,16.33,19,2.33,0,0,0,False
1044605,64.0,,,True,False,6.0,1,442.0,True,0.0,B,False,True,36.52,41.75,30.0,0.0,0.0,-0.255,-0.0054,1.21,4.67,0.0,1.9978586719999998,-5.248896181,2.33,15,0.0,0,0,0,False
1080818,,,suburban,,False,,1,315.0,True,0.0,B,True,False,48.9,632.5,44.99,20.25,9.04,0.21,-0.8212,9.51,7.67,0.0,1.034776119,6.205200694,32.0,11,0.33,0,0,0,True
1080888,46.0,,rural,True,False,6.0,1,206.0,True,0.0,C,False,True,40.31,220.75,54.99,0.0,0.0,-1.315,0.0936,33.84,5.33,0.0,1.461932789,3.037066546,10.33,7,0.0,0,0,0,False
1059631,22.0,,,False,False,4.0,2,114.0,True,199.99,B,False,True,69.23,389.25,69.99,0.0,0.0,2.035,-0.1848,74.45,20.0,12.0,0.745454545,3.852249408,3.33,11,0.0,0,0,0,False
1027224,36.0,professional,suburban,True,True,4.0,1,590.0,True,0.0,B,False,True,50.28,721.25,59.99,0.0,0.1,-1.185,0.1034,53.27,11.0,3.33,1.4482758619999998,0.004444973,4.0,19,7.67,0,0,0,False
1028726,56.0,,suburban,,True,9.0,1,578.0,False,0.0,B,False,True,34.14,219.0,30.0,6.75,0.0,-4.38,-0.0828,74.52,18.67,3.0,2.8660812289999997,10.60879549,21.67,19,0.0,0,0,0,True
1027005,,,suburban,,False,,1,592.0,True,0.0,A,True,False,129.87,1168.75,65.99,208.5,1.35,-6.795,-0.5529999999999999,203.16,53.0,15.0,3.499691802,6.471656847999999,33.0,19,0.33,0,0,0,False
1027379,46.0,,,,False,4.0,1,589.0,False,0.0,B,False,True,83.51,688.0,50.0,101.75,4.52,0.96,-0.0558,246.46,13.67,2.67,2.3779870919999997,0.6459545170000001,8.33,19,1.0,0,0,2,False
1074400,,,suburban,False,False,7.0,1,401.0,True,0.0,G,True,True,37.99,15.25,39.99,0.0,0.0,-0.185,0.0,6.74,2.0,3.33,10.44776119,2.192767905,0.67,14,0.0,0,0,0,False
1022761,28.0,professional,suburban,False,False,6.0,1,705.0,True,0.0,B,False,True,30.24,26.25,29.99,0.0,0.0,-0.525,-0.005,3.79,5.0,0.33,3.370786517,-5.72219417,0.0,23,0.0,0,0,0,True
1016462,,,,,False,,1,783.0,True,0.0,F,True,False,132.66,736.5,49.99,270.75,0.0,2.75,0.6464,185.55,54.67,20.67,0.626615493,2.192333513,15.67,26,0.33,0,0,0,False
1075564,26.0,,,False,False,7.0,1,335.0,True,0.0,B,False,True,51.24,534.75,59.99,0.0,0.0,-0.095,0.075,107.07,22.0,0.67,1.101789474,-2.452214759,3.0,12,0.33,0,0,3,False
1039639,,,,False,True,,1,659.0,True,0.0,E,True,True,56.29,300.75,35.89,68.0,0.0,9.405,2.468,9.75,1.33,0.0,1.219482121,2.3057482780000003,1.33,22,2.67,0,0,3,False
1000022,50.0,,suburban,True,False,5.0,13,162.0,True,129.99,E,True,True,60.19,1424.5,56.25,0.0,0.0,-22.69,-1.1038,939.35,7.67,39.0,2.631648251,-29.61221894,23.67,54,0.33,1,0,0,True
1014395,46.0,,rural,True,True,6.0,3,495.0,True,29.99,C,False,True,33.99,411.75,34.11,0.0,0.0,0.405,0.188,83.39,14.33,3.33,0.88027098,-1.931155093,3.33,29,1.67,0,0,0,True
1011309,38.0,professional,,True,False,8.0,2,897.0,False,29.99,A,False,True,48.68,211.75,42.49,23.75,0.0,-1.575,-0.1038,70.01,17.33,8.0,3.30316015,8.332429146,7.67,30,0.0,0,0,0,True
1056741,48.0,,,True,False,7.0,3,86.0,True,99.99,B,False,True,33.19,889.0,10.0,92.75,0.0,-0.5,0.0062,235.51,70.33,10.33,1.804046646,6.075053285,20.67,17,0.0,0,0,0,False
1006551,46.0,,suburban,True,True,9.0,1,945.0,False,0.0,A,False,False,31.15,48.0,32.49,0.0,0.0,0.14,-0.0056,0.95,7.0,0.0,0.8165,11.46821722,2.67,31,0.0,0,0,0,True
1071988,34.0,,suburban,True,True,6.0,1,415.0,True,0.0,A,False,True,49.36,446.0,44.99,24.0,5.72,0.5,0.0906,144.85,31.33,17.67,1.496441476,3.9913002210000004,6.33,14,0.0,0,0,0,True
1041494,24.0,,,,False,1.0,1,640.0,True,0.0,E,False,True,37.17,662.0,30.0,10.5,0.0,-1.14,0.0896,70.86,45.0,5.0,0.452402597,0.939104542,4.67,22,5.0,0,0,0,True
1051011,,,suburban,,False,,1,491.0,True,0.0,A,True,False,13.25,1.25,10.0,0.0,0.0,-0.025,0.0,0.0,0.33,0.0,0.33,-14.93971328,0.0,17,0.0,0,0,1,False
1098096,30.0,,,,False,8.0,2,474.0,True,29.99,F,False,False,94.38,1330.25,84.99,43.0,0.0,-0.545,-0.2682,459.58,67.33,37.33,2.7251461989999997,19.116541,21.33,42,5.33,0,0,0,False
1062970,,,rural,,False,,2,115.0,True,79.99,G,True,False,28.78,213.75,44.99,0.0,0.36,-1.215,0.0424,12.84,12.67,0.0,1.129032258,-1.932066368,19.0,14,0.0,0,0,0,False
1044061,48.0,self-employed,,False,False,5.0,1,509.0,True,0.0,C,False,True,76.73,1080.5,84.99,0.0,0.26,-7.73,-0.0348,133.03,67.67,11.67,1.5605821380000002,10.38127595,16.67,17,0.33,0,0,0,False
1010820,34.0,,suburban,True,True,8.0,1,1017.0,False,0.0,A,False,True,39.41,326.25,32.49,17.75,0.0,2.695,0.374,21.84,1.33,6.0,7.93804453,8.957263888,2.67,34,0.0,0,0,1,True
1007652,54.0,,suburban,False,False,7.0,1,991.0,False,0.0,A,False,True,34.99,52.0,34.99,0.0,0.0,-0.52,0.0,6.57,5.67,0.0,4.9046321530000005,-5.030553225,1.0,33,0.0,0,0,0,True
1085708,26.0,,,True,True,4.0,1,359.0,True,0.0,A,False,True,62.91,909.0,44.99,69.75,3.46,2.26,0.5514,310.18,33.67,6.67,0.7018699190000001,-11.27035917,13.0,12,4.0,0,0,0,True
1099040,48.0,,,False,False,7.0,2,582.0,True,29.99,D,False,True,55.21,552.5,59.99,0.0,0.0,-5.97,-0.005,109.69,11.0,1.33,1.269456438,7.622302062999999,16.0,32,0.33,0,0,2,True
1034077,,,,,False,,3,383.0,True,29.99,E,True,False,101.23,80.75,104.99,0.0,0.0,2.825,0.0,0.0,0.67,0.0,0.7518796990000001,4.405796283,0.0,24,0.0,0,0,0,True
1022374,48.0,,suburban,,True,9.0,1,353.0,True,0.0,B,False,True,38.24,519.25,44.99,0.0,0.0,12.175,0.0,239.9,29.0,7.0,0.685575789,-12.2448131,4.33,23,2.33,0,0,0,True
1075174,,,,,False,,1,398.0,True,0.0,E,True,False,29.99,250.25,39.99,0.0,0.0,1.035,0.0,23.86,18.0,4.33,1.534209986,-5.717952588999999,5.0,14,0.0,0,0,0,False
1072317,,,suburban,,False,,3,224.0,True,149.99,B,True,False,33.4,1677.5,10.0,101.5,2.1,-9.61,-0.4162,474.27,77.67,29.0,1.302432432,3.6711515039999996,71.33,10,0.0,0,0,0,True
1097503,,,,,False,6.0,1,185.0,True,0.0,C,True,True,80.73,392.25,76.68,4.0,0.0,-1.105,-0.3704,113.44,29.33,14.0,0.8288288290000001,11.63118101,16.67,7,0.0,0,0,0,False
1033426,26.0,,,False,False,7.0,1,667.0,True,0.0,A,True,True,16.99,10.5,16.99,0.0,0.0,0.01,0.0,0.41,0.0,0.0,9.447761194,9.070744195,0.33,22,0.0,0,0,0,False
1043260,46.0,,suburban,,True,9.0,1,563.0,False,0.0,A,False,True,30.1,106.25,29.99,0.0,0.0,-1.105,-0.0022,0.0,0.0,0.0,0.0,-11.13734275,0.0,19,0.0,0,0,0,False
1063386,,,,,False,,1,362.0,True,0.0,G,True,False,106.99,1359.75,39.11,250.75,0.78,44.005,1.3394,161.74,37.67,5.67,0.49032781200000003,2.0450901519999998,20.67,12,14.67,0,0,0,False
1049552,48.0,,,True,False,7.0,1,395.0,True,0.0,B,False,True,86.82,792.75,75.0,0.0,2.15,-4.635,-0.0976,251.68,39.33,11.33,5.028913043,-3.989482469,14.0,13,0.0,0,0,0,True
1029881,,,,,False,,1,681.0,False,0.0,C,True,False,37.79,224.75,30.0,22.25,0.0,0.265,-0.1558,54.98,5.67,3.0,1.728675525,-16.59583776,4.33,23,0.0,0,0,0,True
1089529,,,,,False,,1,266.0,True,0.0,E,True,False,59.97,546.75,69.99,0.0,0.0,-1.875,-0.0198,143.63,19.33,1.0,0.936175098,-7.938770691,82.33,9,5.33,0,0,2,False
1023658,44.0,professional,suburban,True,True,7.0,1,800.0,True,0.0,B,False,True,51.08,481.25,50.0,0.0,0.59,1.315,-0.0216,78.12,5.67,0.0,4.44548034,11.10589753,1.33,27,0.0,0,0,2,False
1073357,34.0,,,,False,3.0,1,300.0,True,0.0,B,False,False,14.25,420.5,10.0,0.0,0.0,-1.59,-0.005,64.93,16.0,13.67,1.427323041,7.446265177000001,6.67,10,0.0,0,0,0,True
1076317,44.0,crafts,rural,True,True,6.0,1,224.0,True,0.0,B,False,True,27.55,64.5,19.99,1.75,3.47,0.75,0.1098,1.25,0.0,0.33,0.818553888,2.299466721,4.33,7,0.0,1,1,0,True
1015918,32.0,professional,,False,False,8.0,8,292.0,True,79.99,A,False,True,127.42,1113.5,74.99,75.0,12.94,0.99,-1.5422,174.9,97.0,6.0,5.51447285,-5.746247039,13.67,28,0.33,0,0,0,True
1061308,28.0,,suburban,False,False,3.0,1,313.0,True,0.0,B,False,True,127.29,1860.25,84.99,166.75,0.0,-20.925,-1.0262,432.69,62.33,29.33,2.440949367,-14.95335679,21.67,10,1.67,0,0,0,True
1054482,,,suburban,,False,,1,353.0,True,0.0,C,True,False,82.94,936.75,74.99,22.5,1.65,-0.515,-0.0272,194.32,70.0,13.33,0.76674888,-3.1339354669999997,51.67,12,3.67,0,0,0,True
1099711,,,,,False,,1,979.0,True,0.0,F,True,False,70.98,829.25,49.99,59.5,0.0,4.995,1.2052,420.67,56.33,25.0,1.54745746,8.415061132,16.67,35,0.0,0,0,0,False
1050491,,,suburban,,False,,1,449.0,True,0.0,B,True,False,52.06,451.25,49.99,0.0,0.0,0.475,-0.0216,102.47,38.67,18.0,1.179866951,15.54404612,12.33,15,5.33,0,0,2,True
1017467,,,,,False,,1,708.0,True,0.0,A,True,False,35.55,411.5,44.99,0.0,0.0,-2.09,0.0086,213.8,33.0,11.0,0.46954454,18.03637221,6.33,23,0.0,0,0,0,False
1070717,,,suburban,,False,,1,315.0,True,0.0,C,True,False,70.86,775.25,59.99,68.75,0.0,-15.505,-0.4174,0.0,0.0,0.0,0.0,3.4374382519999997,0.0,10,0.0,0,0,0,False
1023662,68.0,professional,suburban,True,True,8.0,2,502.0,True,59.99,C,False,True,48.17,311.25,50.0,0.0,0.42,-4.145,-0.0006,17.06,10.33,1.0,3.342786683,-16.42586395,5.0,25,0.0,0,0,0,True
1050039,24.0,,,False,False,1.0,2,19.0,True,199.99,B,False,True,232.3,3633.75,159.99,474.5,0.0,-3.615,-0.6748,1158.76,208.33,25.67,2.0261774740000003,12.09297449,54.0,15,1.0,0,0,0,True
1060311,46.0,professional,town,True,True,6.0,1,488.0,True,0.0,B,False,True,75.01,517.0,39.99,97.25,0.16,2.3,0.8852,22.53,6.67,0.0,1.554783245,2.065708679,14.0,17,0.67,0,0,1,True
1076706,,,,,False,,1,330.0,True,0.0,B,True,False,151.63,642.0,44.99,333.25,0.0,9.12,2.3292,62.56,3.67,0.0,2.077322562,-5.97378953,10.67,11,0.0,0,0,0,True
1014179,26.0,professional,suburban,False,True,3.0,2,82.0,True,29.99,A,False,True,69.42,646.0,50.0,57.5,1.92,-0.3,0.0052,201.85,18.33,4.67,3.362647665,12.80626123,13.0,29,0.33,0,0,0,False
1010187,,,,,False,,3,86.0,True,9.99,A,True,False,76.66,536.25,85.0,6.25,0.1,-0.385,-0.0332,48.28,67.0,11.67,2.968816442,-2.466160715,39.67,31,0.0,0,0,2,True
1065773,,,suburban,False,False,1.0,1,457.0,True,0.0,D,False,True,36.73,361.75,39.99,18.5,0.26,0.405,0.0962,109.16,0.0,0.0,2.631875,-2.049728789,4.0,16,0.0,0,0,0,True
1007601,58.0,,rural,True,True,6.0,2,767.0,True,29.99,A,False,True,51.76,332.75,32.49,70.0,1.28,8.025,1.0962,27.25,40.67,1.67,2.0960484569999998,4.342596732,2.33,37,0.0,0,0,2,True
1071161,38.0,,suburban,True,True,7.0,1,251.0,True,0.0,B,False,True,15.5,143.5,15.17,0.0,0.0,-1.93,0.3032,0.0,0.0,0.0,0.0,-7.123022519,0.0,8,0.0,0,0,3,False
1033589,46.0,,suburban,,True,7.0,3,163.0,True,29.99,A,False,True,66.99,380.5,49.99,6.5,11.83,-3.19,-0.073,41.31,15.67,4.0,4.85,8.524512572,18.33,20,4.0,0,0,0,True
1081079,34.0,,suburban,True,False,4.0,2,177.0,True,149.99,B,False,True,79.63,392.75,49.02,96.75,10.29,-7.855,-0.8928,23.71,3.0,3.0,1.5795652169999999,12.48531665,16.0,11,0.33,0,0,1,True
1003930,50.0,,suburban,True,True,6.0,1,1224.0,True,0.0,E,False,True,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.767686928,0.0,41,0.0,0,0,0,True
1070491,54.0,,suburban,,False,4.0,1,317.0,True,0.0,E,False,True,138.97,1278.0,81.45,197.5,0.71,-1.62,-1.2796,302.48,25.33,5.67,3.02026087,13.7442601,12.0,10,4.67,0,0,0,True
1091259,28.0,,suburban,True,True,6.0,1,142.0,True,0.0,B,False,True,41.11,167.0,44.99,0.0,0.32,-0.76,0.0228,14.41,1.67,0.0,1.738347946,-12.07042022,1.0,12,0.33,0,0,3,True
1050382,50.0,,suburban,True,False,6.0,1,557.0,True,0.0,D,True,True,33.71,113.5,29.99,0.0,0.47,1.55,0.043,11.93,6.67,0.67,7.333333333,5.532936756000001,0.0,19,0.0,0,0,0,False
1049232,,,,,False,9.0,1,506.0,True,0.0,B,False,True,127.12,953.25,49.99,213.5,0.0,7.775,0.0734,229.7,89.67,33.0,2.818607595,16.27574932,15.67,17,0.0,0,0,0,False
1075778,,,,,False,,1,395.0,True,0.0,D,True,False,41.29,286.75,44.99,18.0,0.0,-2.495,-0.126,124.68,9.0,2.0,2.9896875,-5.694075236000001,1.0,14,1.33,0,0,0,False
1061848,54.0,,suburban,True,False,3.0,1,310.0,True,0.0,E,False,True,159.02,2236.0,85.19,291.75,0.0,-2.02,-1.4806,874.74,130.33,88.67,0.550321491,-11.716876300000001,32.33,10,1.0,0,0,0,False
1080111,,,,,False,,1,271.0,True,0.0,C,True,False,64.57,535.25,59.99,29.5,0.0,-3.545,-0.1918,298.41,25.67,0.67,2.115260091,-2.962502615,12.67,9,0.33,0,0,2,False
1016599,42.0,,,True,False,7.0,2,227.0,True,29.99,C,False,True,48.98,367.75,49.99,15.0,0.0,1.845,0.3002,64.41,18.67,5.33,0.732811627,22.71057973,5.67,30,0.0,0,0,0,False
1029935,,,suburban,,False,7.0,4,51.0,True,149.99,E,False,True,79.84,654.5,72.67,0.0,0.78,-1.31,0.2282,234.69,35.0,16.33,1.9521676669999999,-10.73215248,14.33,19,0.33,0,0,0,False
1003657,36.0,,,,False,8.0,1,1132.0,False,0.0,A,False,True,34.43,210.0,29.99,4.25,0.0,0.02,-0.0164,22.62,18.67,0.33,2.568045469,8.356330557,4.67,37,0.0,0,0,0,True
1004397,42.0,professional,town,True,True,7.0,3,265.0,True,29.99,A,False,True,39.89,479.25,44.99,14.0,0.0,0.775,0.252,51.69,6.67,0.0,1.5987745619999998,4.797458643,5.33,38,7.0,0,0,0,False
1062169,,,,,False,,1,477.0,True,0.0,E,True,False,64.52,677.75,59.99,13.0,0.93,5.485,0.13,120.85,25.33,1.67,4.2318373419999995,4.899467216000001,7.33,16,0.0,0,0,0,True
1081252,46.0,,suburban,True,True,7.0,1,268.0,True,0.0,B,False,True,85.56,947.75,50.03,120.25,0.0,-1.835,-0.4968,135.15,24.67,9.67,1.597585754,-26.88974962,16.33,9,3.0,0,0,2,False
1060797,,,suburban,,False,,1,317.0,True,0.0,D,True,False,43.56,302.0,39.99,38.0,0.0,1.64,0.1556,78.71,10.33,2.0,4.2977027660000005,19.32038225,6.67,10,0.0,0,0,0,False
1012699,46.0,,town,True,True,6.0,1,968.0,False,0.0,A,False,False,23.79,50.25,16.99,13.25,0.0,-0.365,-0.11800000000000001,3.82,0.0,0.67,2.548725637,8.025757306000001,0.33,32,0.0,0,0,0,False
1015416,30.0,professional,,False,False,4.0,2,319.0,True,59.99,E,False,True,86.15,564.0,86.98,0.75,0.0,-5.62,-0.0586,46.58,35.0,6.33,3.3461538460000004,2.416635598,17.33,24,2.67,0,0,0,False
1099149,42.0,,suburban,False,False,1.0,4,209.0,True,9.99,A,False,True,177.58,1123.25,56.36,316.0,0.16,13.975,3.9496,281.57,40.67,11.67,0.99625007,-4.621176055,17.67,33,0.67,0,0,0,True
1060130,46.0,,,True,False,8.0,3,9.0,True,149.99,B,False,True,72.39,593.25,62.49,0.0,0.0,1.815,-0.2934,147.28,54.67,18.33,1.190387211,-1.195559999,19.33,11,3.0,0,0,0,False
1097127,,,suburban,,False,,1,192.0,True,0.0,C,True,False,59.99,597.25,69.99,0.0,0.0,8.575,0.0,15.55,20.67,0.33,0.521443033,-5.588090425,3.33,7,0.0,0,0,0,False
1083028,38.0,,,False,False,6.0,1,201.0,True,0.0,D,True,True,11.79,580.75,10.0,4.0,0.0,-1.515,-0.0358,87.63,41.0,19.33,1.2575375020000001,-0.63944696,17.67,7,3.33,0,0,0,True
1088983,,,,,False,,1,226.0,True,0.0,D,True,False,236.08,2582.75,141.44,214.75,5.39,7.125,3.1468,689.09,84.33,21.33,2.8054853680000003,-10.46305301,46.0,7,3.33,0,0,0,True
1018201,54.0,professional,town,True,True,9.0,1,806.0,True,0.0,A,False,True,30.82,61.0,29.99,0.0,0.58,-0.6,0.0296,3.17,2.0,0.67,4.504504505,-6.82966009,0.67,27,0.0,0,0,0,True
1087787,,,suburban,,False,,1,346.0,True,0.0,B,True,False,35.73,66.5,44.99,0.0,0.0,1.05,0.0446,4.44,3.33,0.33,2.1675,5.770238395,0.0,12,0.0,0,0,0,True
1077844,,,,,False,,1,326.0,True,0.0,D,True,False,38.99,198.0,44.99,0.0,0.0,-0.08,0.0,10.85,13.33,3.67,1.828064516,24.94353338,3.0,11,1.0,0,0,0,False
1033529,,,suburban,,False,,2,92.0,True,79.99,B,True,False,51.35,822.75,55.21,0.0,0.1,-0.735,0.073,176.72,12.0,0.0,7.872772389,-1.380502673,19.0,24,0.33,1,0,0,False
1054910,66.0,crafts,suburban,,False,5.0,2,213.0,True,59.99,B,True,True,30.24,65.0,39.99,0.0,0.0,-0.04,-0.005,0.7,3.67,0.67,2.997858672,10.71867073,3.0,16,0.0,0,0,0,True
1072731,34.0,retired,,False,False,2.0,1,349.0,True,0.0,B,False,True,49.99,616.75,59.99,0.0,0.0,0.645,0.0,0.0,0.0,0.0,0.0,4.793153649,0.0,12,0.0,0,0,0,True
1088374,50.0,,rural,False,True,6.0,2,145.0,True,79.99,A,False,True,59.99,88.5,79.99,0.0,0.0,-0.77,0.0,8.5,2.33,2.33,8.165,-4.918765213,2.67,16,0.0,0,0,0,False
1025087,36.0,professional,suburban,True,True,7.0,1,675.0,False,0.0,B,False,True,15.0,117.0,29.99,13.75,0.0,-2.06,-0.3,6.09,2.33,1.0,2.084832905,-13.57723862,1.33,22,4.33,1,0,0,True
